exemplar,accordeon,banjo,basgitaar,cello,cimbalen,contrabas,doedelzak,drumstel,dwarsfluit,fagot,fluit,gitaar,harp,klarinet,klavecimbel,mondharmonica,orgel,panfluit,piano,saxofoon,synthesizer,tamboerijn,triangel,trombone,trommel,trompet,viool
klavecimbel,0.41785714285714287,0.28928571428571426,0.3464285714285714,0.39642857142857146,0.36428571428571427,0.37857142857142856,0.30714285714285716,0.35714285714285715,0.3142857142857143,0.2875,0.2928571428571428,0.3607142857142857,0.49642857142857144,0.2928571428571428,1.0,0.30357142857142855,0.5464285714285715,0.3142857142857143,0.775,0.30714285714285716,0.5607142857142857,0.35,0.3321428571428572,0.32142857142857145,0.32857142857142857,0.325,0.44642857142857145
mondharmonica,0.47352941176470587,0.32941176470588235,0.28125,0.27941176470588236,0.2676470588235294,0.2647058823529412,0.42058823529411765,0.24411764705882355,0.5147058823529412,0.38333333333333336,0.4764705882352941,0.2705882352941177,0.3,0.3764705882352941,0.30357142857142855,1.0,0.38529411764705884,0.6,0.2823529411764706,0.4294117647058823,0.33235294117647063,0.4,0.3735294117647059,0.415625,0.25588235294117645,0.4117647058823529,0.2529411764705882
orgel,0.4764705882352941,0.27941176470588236,0.2875,0.29117647058823526,0.25588235294117645,0.27941176470588236,0.38529411764705884,0.2647058823529412,0.33529411764705885,0.37,0.3558823529411764,0.2529411764705882,0.38823529411764707,0.3235294117647059,0.5464285714285715,0.38529411764705884,1.0,0.37941176470588234,0.7029411764705882,0.34411764705882353,0.6735294117647059,0.275,0.25588235294117645,0.315625,0.2529411764705882,0.33529411764705885,0.3029411764705882
panfluit,0.3529411764705882,0.36176470588235293,0.28125,0.32941176470588235,0.27647058823529413,0.27647058823529413,0.32941176470588235,0.25882352941176473,0.7,0.45,0.7823529411764706,0.22941176470588234,0.3588235294117647,0.5235294117647059,0.3142857142857143,0.6,0.37941176470588234,1.0,0.2647058823529412,0.49411764705882355,0.2529411764705882,0.321875,0.33529411764705885,0.428125,0.26176470588235295,0.45588235294117646,0.2647058823529412
piano,0.40588235294117647,0.2852941176470588,0.303125,0.33235294117647063,0.21176470588235294,0.2852941176470588,0.31470588235294117,0.3235294117647059,0.31176470588235294,0.27,0.31470588235294117,0.3264705882352941,0.4147058823529412,0.2823529411764706,0.775,0.2823529411764706,0.7029411764705882,0.2647058823529412,1.0,0.29117647058823526,0.8470588235294118,0.2625,0.27647058823529413,0.26875,0.29411764705882354,0.2676470588235294,0.3088235294117647
saxofoon,0.45294117647058824,0.30588235294117644,0.3375,0.3264705882352941,0.2705882352941177,0.34705882352941175,0.40294117647058825,0.24705882352941178,0.5058823529411764,0.5966666666666667,0.4970588235294118,0.3264705882352941,0.29411764705882354,0.5882352941176471,0.30714285714285716,0.4294117647058823,0.34411764705882353,0.49411764705882355,0.29117647058823526,1.0,0.3176470588235294,0.284375,0.25588235294117645,0.640625,0.2823529411764706,0.7088235294117646,0.31176470588235294
synthesizer,0.4088235294117647,0.25,0.340625,0.2852941176470588,0.29117647058823526,0.2852941176470588,0.2705882352941177,0.34411764705882353,0.2735294117647059,0.27999999999999997,0.28823529411764703,0.3176470588235294,0.3,0.2529411764705882,0.5607142857142857,0.33235294117647063,0.6735294117647059,0.2529411764705882,0.8470588235294118,0.3176470588235294,1.0,0.284375,0.24705882352941178,0.3,0.29705882352941176,0.2676470588235294,0.24411764705882355
tamboerijn,0.315625,0.415625,0.3066666666666667,0.28125,0.5875,0.29375,0.3375,0.546875,0.24375,0.28214285714285714,0.3,0.33125,0.29375,0.325,0.35,0.4,0.275,0.321875,0.2625,0.284375,0.284375,1.0,0.49375,0.26875,0.54375,0.2875,0.2625
triangel,0.2823529411764706,0.27647058823529413,0.24375,0.27647058823529413,0.5235294117647059,0.25882352941176473,0.2235294117647059,0.4176470588235294,0.2852941176470588,0.26,0.3088235294117647,0.25882352941176473,0.3411764705882353,0.2823529411764706,0.3321428571428572,0.3735294117647059,0.25588235294117645,0.33529411764705885,0.27647058823529413,0.25588235294117645,0.24705882352941178,0.49375,1.0,0.259375,0.4617647058823529,0.25588235294117645,0.24117647058823527
trombone,0.315625,0.234375,0.30333333333333334,0.3,0.2875,0.328125,0.403125,0.303125,0.515625,0.6038461538461538,0.5125,0.3125,0.28125,0.55,0.32142857142857145,0.415625,0.315625,0.428125,0.26875,0.640625,0.3,0.26875,0.259375,1.0,0.29375,0.809375,0.31875
trommel,0.3264705882352941,0.2705882352941177,0.3,0.2823529411764706,0.44117647058823534,0.2852941176470588,0.2735294117647059,0.8058823529411765,0.2676470588235294,0.27666666666666667,0.25882352941176473,0.3029411764705882,0.25882352941176473,0.29117647058823526,0.32857142857142857,0.25588235294117645,0.2529411764705882,0.26176470588235295,0.29411764705882354,0.2823529411764706,0.29705882352941176,0.54375,0.4617647058823529,0.29375,1.0,0.2852941176470588,0.26176470588235295
trompet,0.32941176470588235,0.26176470588235295,0.3125,0.3029411764705882,0.27941176470588236,0.3176470588235294,0.3823529411764706,0.2676470588235294,0.45,0.6066666666666667,0.5294117647058824,0.2823529411764706,0.25882352941176473,0.6588235294117647,0.325,0.4117647058823529,0.33529411764705885,0.45588235294117646,0.2676470588235294,0.7088235294117646,0.2676470588235294,0.2875,0.25588235294117645,0.809375,0.2852941176470588,1.0,0.3
viool,0.27647058823529413,0.45294117647058824,0.5,0.6735294117647059,0.24117647058823527,0.5529411764705883,0.29117647058823526,0.2323529411764706,0.33529411764705885,0.32857142857142857,0.2852941176470588,0.5323529411764706,0.47058823529411764,0.29117647058823526,0.44642857142857145,0.2529411764705882,0.3029411764705882,0.2647058823529412,0.3088235294117647,0.31176470588235294,0.24411764705882355,0.2625,0.24117647058823527,0.31875,0.26176470588235295,0.3,1.0
